sic_level,sic_code,sector_name,year,company_count,mean_MAD,median_MAD,std_MAD,min_MAD,max_MAD,percentile_25,percentile_75,percentile_90,percentile_95,mean_chi_square,mean_p_value,mean_KS_test
sic_major_group,63,Insurance Carriers,2017,8,1.2305375,1.01895,0.4972418323549921,0.7355,2.0737,0.9158999999999999,1.3556,2.06789,2.070795,53.15335,8.75e-05,0.905025
sic_major_group,65,Real Estate,2017,3,2.550133333333333,1.9933,1.6699900285796785,0.8409,4.8162,1.4171,3.40475,4.251620000000001,4.53391,60.92159999999999,0.0365,0.9131333333333332
sic_major_group,67,Holding & Investment Offices,2017,35,1.3464657142857144,1.266,0.5684397678572749,0.5324,3.1856,0.8645,1.70085,1.93022,2.2591699999999997,57.81178285714285,0.025328571428571426,0.9018685714285715
sic_major_group,70,Hotels & Lodging Places,2017,3,1.2245000000000001,1.1444,0.4487022249406244,0.7194,1.8097,0.9319000000000001,1.4770500000000002,1.6766400000000001,1.74317,36.6252,0.0005333333333333334,0.9047666666666667
sic_major_group,73,Business Services,2017,35,1.4205171428571426,1.4053,0.5085700583769664,0.3384,2.6553,1.0241500000000001,1.7752,2.01678,2.283379999999999,39.55401428571428,0.03894571428571429,0.9037714285714286
sic_major_group,80,Health Services,2017,6,1.1947166666666666,1.00535,0.45095226434981145,0.7279,1.9808,0.86335,1.476,1.7978999999999998,1.8893499999999999,38.52021666666666,0.002933333333333333,0.9041833333333334
sic_major_group,13,Oil & Gas Extraction,2018,7,1.4828142857142859,1.4031,0.454969067798088,0.9959,2.4395,1.1388500000000001,1.63175,1.99574,2.2176199999999993,49.62537142857143,0.00027142857142857144,0.8994571428571428
sic_major_group,15,Building Construction,2018,5,1.3755000000000002,1.3519,0.3724718727635686,0.9417,1.9325,1.0177,1.6337,1.81298,1.87274,42.43646,0.00076,0.90642
sic_major_group,16,Heavy Construction,2018,3,1.0627,0.8107,0.546774548298169,0.5556,1.8218,0.6831499999999999,1.3162500000000001,1.61958,1.72069,26.96823333333333,0.1803,0.9012333333333333
sic_major_group,20,Food & Kindred Products,2018,9,1.2874444444444444,1.145,0.5285044940650112,0.6347,2.0869,0.8203,1.886,1.99754,2.04222,29.04678888888889,0.03781111111111111,0.9021222222222222
sic_major_group,23,Apparel & Other Finished Products,2018,5,1.1522999999999999,1.1622,0.37032404188764195,0.7522,1.7375,0.7684,1.3412,1.57898,1.65824,37.82925999999999,0.0339,0.9001600000000002
sic_major_group,25,Furniture & Fixtures,2018,5,1.4786800000000002,1.2739,0.5919336091150764,0.7972,2.5666,1.2335,1.5222,2.1488400000000003,2.35772,50.7929,0.02146,0.9129400000000001
sic_major_group,28,Chemicals & Allied Products,2018,31,1.485832258064516,1.3473,0.8341333947575411,0.5602,3.8245,0.8147,1.838,2.4047,3.329,40.99663548387096,0.0711032258064516,0.9081290322580644
sic_major_group,30,Rubber & Miscellaneous Plastics,2018,4,1.047025,0.9886,0.28149856460557665,0.7398,1.4711,0.8259000000000001,1.2097250000000002,1.3665500000000002,1.418825,33.268074999999996,0.036275,0.905225
sic_major_group,33,Primary Metal Industries,2018,7,1.2330857142857143,1.1541,0.15956078491168393,1.1016,1.5657,1.1148,1.2903,1.4418000000000002,1.50375,43.32935714285714,1.4285714285714287e-05,0.902
sic_major_group,34,Fabricated Metal Products,2018,11,1.3181363636363637,1.3895,0.337059210532747,0.6955,1.9669,1.2107,1.4759,1.5348,1.75085,52.48308181818181,0.01920909090909091,0.9037181818181818
sic_major_group,35,Industrial Machinery & Equipment,2018,25,1.18744,1.1132,0.32432067710832135,0.7308,1.9047,0.9659,1.4089,1.6661600000000003,1.8293199999999998,34.670908,0.017616,0.903468
sic_major_group,36,Electronic & Electrical Equipment,2018,14,1.4638214285714284,1.4438,0.392542407497169,0.6207,2.2884,1.224675,1.6455250000000001,1.9165500000000002,2.1012,43.26295714285714,0.011157142857142857,0.9030142857142858
sic_major_group,37,Transportation Equipment,2018,16,1.2502125,1.2809,0.489382706676227,0.5751,2.4502,0.801825,1.4457499999999999,1.8201999999999998,2.0071,36.429556250000005,0.07826875,0.90435
sic_major_group,38,Measuring & Analyzing Instruments,2018,19,1.5315421052631577,1.5384,0.3443289282920124,0.7363,2.1034,1.388,1.8138,1.96318,2.05165,42.18588421052632,0.004057894736842105,0.9079684210526316
sic_major_group,44,Water Transportation,2018,3,1.5664333333333333,1.6374,0.23162973806391002,1.254,1.8079,1.4457,1.72265,1.7738,1.79085,53.778033333333326,0.00013333333333333334,0.9143666666666667
sic_major_group,45,Transportation by Air,2018,4,1.024225,0.98935,0.4538022277104863,0.4678,1.6504,0.67555,1.338025,1.5254500000000002,1.587925,36.729625,0.042350000000000006,0.9003249999999999
sic_major_group,48,Communications,2018,6,1.5733166666666667,1.3778000000000001,0.48918773634351154,1.1294,2.5588,1.231475,1.7045,2.1735,2.36615,63.29436666666666,0.0,0.9055166666666666
sic_major_group,49,"Electric, Gas & Sanitary Services",2018,21,0.9655904761904762,0.9015,0.39365834946025624,0.4066,1.9062,0.7117,1.204,1.4843,1.6498,43.24314285714286,0.004080952380952381,0.9040142857142858
sic_major_group,50,Wholesale Trade - Durable Goods,2018,3,1.9181333333333335,1.8755,0.5343906831356834,1.286,2.5929,1.58075,2.2342,2.4494200000000004,2.52116,73.92083333333333,0.0004333333333333333,0.8967
sic_major_group,51,Wholesale Trade - Nondurable Goods,2018,5,1.3021999999999998,1.355,0.3568565650229795,0.8972,1.867,0.9426,1.4492,1.69988,1.78344,38.67542,0.00024000000000000003,0.90686
sic_major_group,52,Building Materials & Hardware,2018,3,1.7423,1.7616,0.11459432795736452,1.5933,1.872,1.6774499999999999,1.8168000000000002,1.84992,1.8609600000000002,40.70016666666667,6.666666666666667e-05,0.9038
sic_major_group,58,Eating & Drinking Places,2018,11,1.3532727272727274,1.2255,0.5416573003979364,0.7922,2.7294,0.93295,1.5899,1.7971,2.26325,33.795418181818185,0.009500000000000001,0.9122727272727271
sic_major_group,59,Miscellaneous Retail,2018,3,1.6139333333333334,0.9708,0.9688104917314267,0.8878,2.9832,0.9293,1.977,2.5807200000000003,2.7819599999999998,67.0402,0.0007999999999999999,0.904
sic_major_group,60,Depository Institutions (Banks),2018,28,1.1929071428571432,1.1459000000000001,0.46162901921082805,0.3846,2.5195,0.8927999999999999,1.53505,1.70164,1.8331299999999997,61.209914285714284,0.026617857142857138,0.9054214285714285
sic_major_group,61,Non-Depository Credit Institutions,2018,3,1.2814666666666665,1.3636,0.12042162965551033,1.1112,1.3696,1.2374,1.3666,1.3683999999999998,1.369,31.096533333333337,0.0061666666666666675,0.906
sic_major_group,62,Security & Commodity Brokers,2018,13,1.2367,1.1867,0.3883119562730658,0.6712,2.2384,1.0227,1.4527,1.54746,1.824039999999999,41.922761538461536,0.006807692307692307,0.9052846153846154
sic_major_group,63,Insurance Carriers,2018,8,1.22375,1.0470000000000002,0.38526095701485247,0.7318,1.7967,0.936225,1.62445,1.73965,1.768175,63.519650000000006,0.0,0.9009875
sic_major_group,65,Real Estate,2018,3,2.215533333333333,1.5672,1.0143501444548404,1.4315,3.6479,1.49935,2.60755,3.23176,3.4398299999999997,72.08406666666666,0.0,0.9015666666666666
sic_major_group,67,Holding & Investment Offices,2018,36,1.4123083333333333,1.4241000000000001,0.47855326730968806,0.5288,2.6525,1.0688499999999999,1.7021,2.0462000000000002,2.23745,62.53619444444444,0.005022222222222223,0.9000666666666667
sic_major_group,70,Hotels & Lodging Places,2018,3,1.2137,0.8894,0.47027367209601123,0.873,1.8787,0.8812,1.38405,1.6808400000000001,1.7797699999999999,47.14573333333334,0.0007333333333333333,0.9080666666666667
sic_major_group,73,Business Services,2018,37,1.3517810810810809,1.2725,0.4457570407428292,0.7476,2.6703,1.0562,1.6528,1.9813399999999997,2.146679999999999,38.93203513513513,0.019683783783783784,0.9013783783783783
sic_major_group,80,Health Services,2018,6,1.3296999999999999,1.47895,0.4242512109587903,0.6543,1.9257,1.0441,1.5256,1.73085,1.828275,45.145716666666665,0.0023166666666666665,0.9076333333333334
sic_major_group,13,Oil & Gas Extraction,2019,7,1.365157142857143,1.262,0.3136623792603527,0.9183,1.9426,1.2258,1.4908000000000001,1.78732,1.86496,42.82827142857143,1.4285714285714287e-05,0.9031142857142856
sic_major_group,15,Building Construction,2019,5,1.57206,1.5452,0.4367502151115669,1.07,2.2039,1.1356,1.9056,2.08458,2.14424,58.619640000000004,0.0,0.91114
sic_major_group,16,Heavy Construction,2019,3,1.3045666666666669,0.971,0.6216643485211472,0.7669,2.1758,0.86895,1.5734000000000001,1.9348400000000003,2.05532,35.21286666666666,0.046533333333333336,0.9043666666666667
sic_major_group,20,Food & Kindred Products,2019,9,1.3169,1.165,0.6475065834071152,0.682,2.9993,0.9676,1.3374,1.8593000000000002,2.4292999999999996,36.202,0.002311111111111111,0.9074444444444444
sic_major_group,23,Apparel & Other Finished Products,2019,5,1.2074399999999998,1.248,0.3336542677682994,0.7484,1.6293,0.9174,1.4941,1.57522,1.60226,45.170500000000004,0.00854,0.89878
sic_major_group,25,Furniture & Fixtures,2019,5,1.39616,1.355,0.4284285079216834,0.9552,2.1142,0.9797,1.5767,1.8992,2.0067,50.49304,0.00014,0.91164
sic_major_group,28,Chemicals & Allied Products,2019,32,1.63989375,1.5833,0.6453176964379154,0.7667,2.6513,0.985025,2.186425,2.5683,2.64481,59.886803125,0.0041375,0.9057375000000001
sic_major_group,30,Rubber & Miscellaneous Plastics,2019,4,1.2152749999999999,1.2441499999999999,0.4192070453546791,0.6046,1.7682,1.0045,1.454925,1.64289,1.7055449999999999,50.803174999999996,0.060125000000000005,0.9029
sic_major_group,33,Primary Metal Industries,2019,7,1.4314285714285717,1.3017,0.2984501476163899,1.0678,1.8869,1.19795,1.68385,1.8332000000000002,1.86005,55.25702857142857,1.4285714285714287e-05,0.9057142857142858
sic_major_group,34,Fabricated Metal Products,2019,12,1.4079249999999999,1.47095,0.3828955147404228,0.8489,2.006,1.0036,1.5934,1.95349,1.9872999999999998,56.739475000000006,0.0034916666666666672,0.9061750000000001
sic_major_group,35,Industrial Machinery & Equipment,2019,25,1.2997040000000002,1.334,0.3704662775260388,0.6308,2.1867,1.0092,1.5374,1.7820600000000002,1.88482,47.55787600000001,0.014704,0.902244
sic_major_group,36,Electronic & Electrical Equipment,2019,14,1.5108214285714285,1.46085,0.3806262437062888,0.772,2.2319,1.2032,1.780525,1.94716,2.053995,56.79020714285714,0.003628571428571429,0.9009071428571429
sic_major_group,37,Transportation Equipment,2019,16,1.3009062500000002,1.2311,0.48917178024282787,0.5707,1.9296,0.7735000000000001,1.79705,1.88845,1.9149749999999999,40.04005625,0.02815,0.90835625
sic_major_group,38,Measuring & Analyzing Instruments,2019,19,1.6307894736842106,1.7644,0.45824580038818385,0.8311,2.4777,1.29825,1.8794,2.21518,2.2967999999999997,58.667957894736844,0.0031368421052631584,0.9069052631578948
sic_major_group,44,Water Transportation,2019,3,1.8872,2.0209,0.39352288370563654,1.3525,2.2882,1.6867,2.15455,2.23474,2.2614699999999996,72.76716666666668,0.0,0.8995666666666667
sic_major_group,45,Transportation by Air,2019,4,1.298575,1.3098999999999998,0.20270446930198657,1.0433,1.5312,1.1309749999999998,1.4775,1.50972,1.52046,55.73242499999999,0.0,0.899175
sic_major_group,48,Communications,2019,7,1.626542857142857,1.4651,0.4916136981037706,1.07,2.4672,1.22285,1.9688999999999999,2.28708,2.37714,75.9397,0.0,0.9010999999999999
sic_major_group,49,"Electric, Gas & Sanitary Services",2019,21,1.0865190476190478,1.0446,0.4178576331024122,0.222,1.9624,0.832,1.318,1.6658,1.7313,59.85981428571428,0.006495238095238095,0.9048809523809525
sic_major_group,50,Wholesale Trade - Durable Goods,2019,3,2.0657666666666668,1.9257,0.30291292845011136,1.7852,2.4864,1.8554499999999998,2.2060500000000003,2.37426,2.43033,69.64580000000001,0.0,0.9031000000000001
sic_major_group,51,Wholesale Trade - Nondurable Goods,2019,5,1.7347000000000001,1.5082,0.37479137663505546,1.4672,2.4594,1.5017,1.737,2.17044,2.31492,64.2381,2e-05,0.89678
sic_major_group,52,Building Materials & Hardware,2019,3,1.4546000000000001,1.6069,0.3405244876167743,0.9828,1.7741,1.29485,1.6905000000000001,1.74066,1.75738,40.3056,0.021133333333333334,0.9152999999999999
sic_major_group,58,Eating & Drinking Places,2019,11,1.395709090909091,1.3383,0.5225845428854645,0.7043,2.3662,1.0203,1.5451,2.3651,2.36565,46.96046363636364,0.001190909090909091,0.9134090909090908
sic_major_group,59,Miscellaneous Retail,2019,3,1.1482666666666665,0.829,0.5604067828124694,0.6797,1.9361,0.75435,1.38255,1.71468,1.8253899999999998,53.125033333333334,0.038200000000000005,0.9061666666666667
sic_major_group,60,Depository Institutions (Banks),2019,28,1.187182142857143,1.11015,0.4375275665221983,0.5068,2.4458,0.8703,1.509925,1.6769,1.8149649999999997,61.33914285714285,0.0013357142857142856,0.9026285714285714
sic_major_group,61,Non-Depository Credit Institutions,2019,3,1.7200999999999997,1.746,0.25658528146927423,1.3937,2.0206,1.56985,1.8833,1.9656799999999999,1.99314,63.44193333333334,0.0003,0.9088666666666666
sic_major_group,62,Security & Commodity Brokers,2019,13,1.2869538461538461,1.3437,0.31168301356786443,0.8461,1.7551,0.9279,1.5445,1.6623800000000002,1.7131,53.35496923076922,0.0003692307692307692,0.9063384615384616
sic_major_group,63,Insurance Carriers,2019,9,1.0763333333333334,0.9431,0.40918080763072623,0.6227,2.0859,0.8391,1.2207,1.4727000000000001,1.7792999999999997,42.679622222222214,0.0011777777777777778,0.8978666666666667
sic_major_group,65,Real Estate,2019,3,1.9993666666666667,1.784,0.5982364099770442,1.3985,2.8156,1.59125,2.2998,2.60928,2.71244,76.9696,0.0,0.8881333333333333
sic_major_group,67,Holding & Investment Offices,2019,36,1.5650416666666667,1.48905,0.5192011820388659,0.5114,2.7456,1.182175,1.88955,2.3297,2.444375,80.89008055555556,0.006677777777777778,0.9022138888888889
sic_major_group,70,Hotels & Lodging Places,2019,3,1.0512666666666666,0.7342,0.5555953043558073,0.5872,1.8324,0.6607000000000001,1.2833,1.61276,1.72258,38.96913333333333,0.010366666666666666,0.9120333333333334
sic_major_group,73,Business Services,2019,39,1.5130179487179487,1.4501,0.5255989222912667,0.6579,3.0079,1.17215,1.63075,2.3266600000000004,2.508950000000001,48.21585128205129,0.00804102564102564,0.9043794871794872
sic_major_group,79,Amusement & Recreation Services,2019,3,1.0541,1.0412,0.07084918254056762,0.9745,1.1466,1.00785,1.0939,1.12552,1.13606,47.5956,6.666666666666667e-05,0.9037000000000001
sic_major_group,80,Health Services,2019,6,1.4314166666666666,1.47085,0.39237781714680164,0.8934,1.8793,1.0835,1.8075,1.86355,1.871425,62.18243333333334,0.0,0.9072499999999999
sic_major_group,13,Oil & Gas Extraction,2020,7,1.2077857142857142,1.2756,0.2747407475554854,0.7512,1.538,1.00105,1.4438,1.5070999999999999,1.52255,37.76318571428572,0.0409,0.9061142857142856
sic_major_group,15,Building Construction,2020,5,1.52128,1.2356,0.5083327941417906,1.0198,2.3908,1.1643,1.7959,2.1528400000000003,2.27182,67.54428,0.0,0.90428
sic_major_group,16,Heavy Construction,2020,3,1.6200666666666665,1.7846,0.28511617904909486,1.219,1.8566,1.5018,1.8206,1.8422,1.8494,61.98283333333334,0.0,0.9041
sic_major_group,20,Food & Kindred Products,2020,10,1.51854,1.34035,0.737444722267371,0.5911,3.1781,1.081275,1.92165,2.2518199999999995,2.7149599999999987,49.87632,0.01481,0.9045
sic_major_group,23,Apparel & Other Finished Products,2020,5,1.154,1.0745,0.3739113263863506,0.6243,1.7511,0.9934,1.3267,1.5813400000000002,1.66622,39.80746,0.00872,0.9064
sic_major_group,25,Furniture & Fixtures,2020,5,1.24748,1.1808,0.49857311359518774,0.624,1.9131,0.809,1.7105,1.83206,1.87258,39.95892,0.013779999999999997,0.90892
sic_major_group,28,Chemicals & Allied Products,2020,32,1.5299218749999999,1.40285,0.6515777945372174,0.5553,2.8747,1.070975,2.025625,2.48342,2.791015,57.190271875,0.025609375000000004,0.905840625
sic_major_group,30,Rubber & Miscellaneous Plastics,2020,4,1.4471,1.5753,0.3551427389093011,0.8561,1.7817,1.341425,1.680975,1.7414100000000001,1.761555,53.34995,0.002225,0.903525
sic_major_group,33,Primary Metal Industries,2020,7,1.3823285714285716,1.3234,0.3444310369053194,1.0265,2.1025,1.10915,1.5028000000000001,1.7591800000000002,1.9308399999999997,53.22831428571428,0.0006285714285714286,0.9038142857142857
sic_major_group,34,Fabricated Metal Products,2020,12,1.207225,1.2043,0.39504972076309586,0.6549,2.0209,0.846125,1.482725,1.58093,1.7832999999999997,34.60684166666666,0.02815833333333333,0.9056083333333333
sic_major_group,35,Industrial Machinery & Equipment,2020,27,1.4133555555555555,1.3772,0.3769579005213077,0.7266,2.2235,1.1452,1.5648,1.9352000000000005,2.15958,49.72708148148149,0.0009703703703703705,0.903825925925926
sic_major_group,36,Electronic & Electrical Equipment,2020,15,1.52542,1.4779,0.5852152950837837,0.6203,2.5464,0.97835,1.8902,2.32628,2.47668,57.75311999999999,0.04904666666666666,0.8973800000000002
sic_major_group,37,Transportation Equipment,2020,16,1.36585625,1.2753999999999999,0.4554669663772967,0.475,2.3027,1.0930499999999999,1.7495500000000002,1.93065,2.060225,44.217600000000004,0.011887499999999999,0.9055375
sic_major_group,38,Measuring & Analyzing Instruments,2020,20,1.7999300000000003,1.5232,1.3382940641353827,0.9049,7.2283,1.1506500000000002,1.779,2.2527000000000013,3.219680000000003,63.735434999999995,0.007485,0.9092899999999998
sic_major_group,44,Water Transportation,2020,3,1.9484333333333332,1.8972,0.772643170479678,1.0288,2.9193,1.463,2.40825,2.71488,2.81709,85.9898,3.3333333333333335e-05,0.8978333333333334
sic_major_group,45,Transportation by Air,2020,4,1.031075,0.95595,0.3139592280456174,0.7144,1.498,0.760675,1.22635,1.38934,1.4436699999999998,32.96575,0.0033499999999999997,0.9052
sic_major_group,48,Communications,2020,8,1.502825,1.48205,0.5706491166864275,0.8223,2.6626,1.065,1.7178499999999999,2.16497,2.4137849999999994,72.8822375,0.050687499999999996,0.904375
sic_major_group,49,"Electric, Gas & Sanitary Services",2020,21,1.134590476190476,1.1442,0.3966979202230546,0.3265,2.1068,0.889,1.4085,1.5308,1.5731,63.675033333333324,0.008809523809523809,0.9037095238095239
sic_major_group,50,Wholesale Trade - Durable Goods,2020,3,1.9046,1.7634,0.34534725518913084,1.5703,2.3801,1.6668500000000002,2.07175,2.2567600000000003,2.31843,68.77906666666667,0.0,0.9037666666666667
sic_major_group,51,Wholesale Trade - Nondurable Goods,2020,5,1.95166,1.9334,0.3137733169025052,1.6164,2.5212,1.7175,1.9698,2.30064,2.41092,81.39514,0.0,0.89728
sic_major_group,52,Building Materials & Hardware,2020,3,1.4825,1.5335,0.17130238371565837,1.2519,1.6621,1.3927,1.5977999999999999,1.63638,1.6492399999999998,43.16533333333333,0.0,0.9186666666666667
sic_major_group,58,Eating & Drinking Places,2020,11,1.542781818181818,1.4718,0.5090168113283451,0.8015,2.6189,1.27265,1.69235,2.2683,2.4436,55.37051818181819,0.0019454545454545456,0.9123454545454546
sic_major_group,59,Miscellaneous Retail,2020,4,1.576625,1.4071,0.6638435710880991,0.859,2.6333,1.1260750000000002,1.85765,2.32304,2.47817,54.5502,0.00030000000000000003,0.9063000000000001
sic_major_group,60,Depository Institutions (Banks),2020,28,1.2621392857142857,1.1194000000000002,0.49537128740491615,0.3541,2.92,0.9735499999999999,1.49325,1.92574,2.06331,69.260825,0.023110714285714287,0.901025
sic_major_group,61,Non-Depository Credit Institutions,2020,3,1.7953999999999999,1.7165,0.2052782014730254,1.5929,2.0768,1.6547,1.89665,2.00474,2.0407699999999998,75.8218,0.0,0.9087999999999999
sic_major_group,62,Security & Commodity Brokers,2020,13,1.222123076923077,1.2248,0.37220864114684216,0.4977,2.0408,0.9643,1.3831,1.6020400000000001,1.7973199999999994,42.15713846153846,0.041607692307692304,0.905176923076923
sic_major_group,63,Insurance Carriers,2020,9,1.1347555555555555,1.1318,0.23040164501298893,0.7629,1.6351,1.055,1.1774,1.36678,1.50094,47.06671111111111,0.000488888888888889,0.8991666666666668
sic_major_group,65,Real Estate,2020,3,1.7026333333333332,1.5767,0.3678322202067435,1.3285,2.2027,1.4526,1.8897,2.0775,2.1401,58.19383333333334,0.0,0.8971666666666667
sic_major_group,67,Holding & Investment Offices,2020,36,1.6007583333333335,1.60305,0.5311349955912025,0.683,3.083,1.1591500000000001,1.96235,2.2359999999999998,2.358975,80.4922611111111,0.002672222222222222,0.9064916666666668
sic_major_group,70,Hotels & Lodging Places,2020,3,1.3194333333333335,0.9992,0.5588530536335609,0.8538,2.1053,0.9265,1.5522500000000001,1.8840800000000002,1.99469,48.42343333333333,0.006233333333333333,0.9130333333333334
sic_major_group,73,Business Services,2020,41,1.4695731707317072,1.2848,0.5263047892917277,0.8049,3.173,1.0531,1.8066,2.2489,2.3412,49.67191463414635,0.016795121951219513,0.9064804878048779
sic_major_group,79,Amusement & Recreation Services,2020,3,0.8033666666666667,0.8076,0.043174092025452256,0.7485,0.854,0.77805,0.8308,0.84472,0.84936,34.3522,0.010533333333333334,0.9052000000000001
sic_major_group,80,Health Services,2020,6,1.6983333333333335,1.70815,0.29677287986307344,1.3274,2.0419,1.41975,1.987625,2.0289,2.0354,82.15071666666667,0.0,0.9129166666666667
sic_major_group,13,Oil & Gas Extraction,2021,8,1.285825,1.0854499999999998,0.37264991530255315,0.9128,1.9815,1.03705,1.55155,1.8015999999999999,1.8915499999999998,39.391375,0.005749999999999999,0.9049499999999999
sic_major_group,15,Building Construction,2021,5,1.4319199999999999,1.2021,0.5742319789074795,0.9544,2.4998,0.9666,1.5367,2.11456,2.30718,55.24366,0.00794,0.9036200000000001
sic_major_group,16,Heavy Construction,2021,3,1.5117,1.6826,0.3194346359846826,1.0641,1.7884,1.37335,1.7355,1.76724,1.77782,54.2612,0.00023333333333333333,0.9095333333333334
sic_major_group,20,Food & Kindred Products,2021,10,1.3667500000000001,1.1962000000000002,0.5022656772067946,0.808,2.7182,1.088475,1.5112999999999999,1.6448599999999995,2.1815299999999986,43.26801,0.00293,0.90363
sic_major_group,23,Apparel & Other Finished Products,2021,5,1.3332799999999998,1.214,0.3762464904819712,0.76,1.8051,1.2008,1.6865,1.75766,1.78138,45.652420000000006,0.00118,0.9073399999999999
sic_major_group,25,Furniture & Fixtures,2021,5,1.3218400000000001,1.478,0.2955109243327563,0.8772,1.6209,1.0665,1.5666,1.59918,1.61004,50.36212,0.0001,0.90816
sic_major_group,28,Chemicals & Allied Products,2021,33,1.5084090909090908,1.2714,0.6652612074664954,0.685,3.2555,1.0193,1.8928,2.64148,2.81446,54.681142424242424,0.008393939393939395,0.9045575757575759
sic_major_group,30,Rubber & Miscellaneous Plastics,2021,4,1.7683,1.76845,0.2266959086529794,1.4551,2.0812,1.63825,1.8984999999999999,2.00812,2.04466,69.15327500000001,0.0,0.9086000000000001
sic_major_group,33,Primary Metal Industries,2021,7,1.3776428571428572,1.4099,0.369850119670669,0.7066,1.9407,1.1889500000000002,1.6042,1.7712,1.8559499999999998,48.02585714285715,0.007728571428571429,0.9083428571428571
sic_major_group,34,Fabricated Metal Products,2021,12,1.2187916666666665,1.24155,0.3064375179878527,0.5462,1.7855,1.00485,1.41785,1.44851,1.6011399999999998,33.07445,0.030541666666666672,0.9026749999999999
sic_major_group,35,Industrial Machinery & Equipment,2021,28,1.3714357142857139,1.3175,0.49517756498790105,0.4282,2.6951,1.0488250000000001,1.57035,1.9599600000000001,2.25322,48.63583214285715,0.025207142857142855,0.9046607142857142
sic_major_group,36,Electronic & Electrical Equipment,2021,15,1.4626266666666667,1.3264,0.5639297656820592,0.6763,2.4412,1.0731000000000002,1.9687999999999999,2.24738,2.32437,52.99161333333333,0.015199999999999998,0.9011800000000001
sic_major_group,37,Transportation Equipment,2021,16,1.3516249999999999,1.2763,0.43390041700256526,0.7909,2.0626,1.064225,1.6831999999999998,2.0446999999999997,2.059,41.344181250000005,0.0029749999999999998,0.9042312499999999
sic_major_group,38,Measuring & Analyzing Instruments,2021,20,1.7594800000000004,1.6722000000000001,0.6197556934792935,0.9551,3.2159,1.253025,2.071575,2.6222600000000007,3.119285,81.47806,0.003175,0.90428
sic_major_group,44,Water Transportation,2021,3,1.6717333333333333,1.5459,0.84645670231199,0.7037,2.7656,1.1248,2.1557500000000003,2.5216600000000002,2.64363,74.53763333333335,0.07286666666666666,0.8984
sic_major_group,45,Transportation by Air,2021,4,1.305925,1.3098,0.29805338762543865,0.9044,1.6997,1.103675,1.51205,1.62464,1.66217,38.8816,0.00125,0.909325
sic_major_group,48,Communications,2021,8,1.7306750000000002,1.6664500000000002,0.4389538749971345,0.9614,2.3673,1.5256,2.0039,2.34098,2.35414,90.1699,6.25e-05,0.907675
sic_major_group,49,"Electric, Gas & Sanitary Services",2021,21,1.1109333333333333,1.1401,0.3646533766186254,0.2595,1.7652,0.818,1.3664,1.5552,1.6091,63.44615714285713,0.002985714285714285,0.9015619047619048
