sic_level,sic_code,sector_name,year,company_count,mean_MAD,median_MAD,std_MAD,min_MAD,max_MAD,percentile_25,percentile_75,percentile_90,percentile_95,mean_chi_square,mean_p_value,mean_KS_test
sic_major_group,50,Wholesale Trade - Durable Goods,2021,3,1.8329666666666669,1.7291,0.32408926068120325,1.4983,2.2715,1.6137000000000001,2.0003,2.16302,2.21726,90.69976666666666,0.0,0.9005333333333333
sic_major_group,51,Wholesale Trade - Nondurable Goods,2021,5,1.9118400000000002,1.8366,0.17086924357531408,1.7489,2.2315,1.8068,1.9354,2.11306,2.1722799999999998,82.64930000000001,0.0,0.90762
sic_major_group,52,Building Materials & Hardware,2021,3,1.5651666666666666,1.6437,0.6911127758107855,0.6822,2.3696,1.16295,2.00665,2.2244200000000003,2.29701,45.327200000000005,0.007533333333333333,0.9110666666666667
sic_major_group,58,Eating & Drinking Places,2021,11,1.6035454545454544,1.5676,0.5932251532760043,0.6655,2.6765,1.15,1.9819,2.4057,2.5411,63.45036363636363,0.0019272727272727273,0.9128636363636364
sic_major_group,59,Miscellaneous Retail,2021,4,1.53455,1.5312999999999999,0.16797323447501986,1.3018,1.7738,1.4539,1.61195,1.70906,1.74143,88.96464999999999,0.0,0.9050750000000001
sic_major_group,60,Depository Institutions (Banks),2021,28,1.2947785714285716,1.2003,0.46188616822541806,0.5416,2.5575,1.0085250000000001,1.664375,1.84499,1.9763099999999998,65.68197142857143,0.0014500000000000001,0.9041428571428572
sic_major_group,61,Non-Depository Credit Institutions,2021,4,1.5589250000000001,1.41975,0.6103466448461891,0.9614,2.4348,1.0018250000000002,1.97685,2.25162,2.34321,59.47302500000001,0.0012,0.905975
sic_major_group,62,Security & Commodity Brokers,2021,14,1.5132357142857145,1.45085,0.33355290136679083,0.9877,2.0934,1.321475,1.806325,1.9168,1.98173,58.88772857142856,5e-05,0.9060214285714286
sic_major_group,63,Insurance Carriers,2021,10,1.14573,1.2386,0.30374901827001843,0.4331,1.46,1.002,1.3951500000000001,1.42319,1.441595,41.55188,0.01663,0.9048399999999999
sic_major_group,64,Insurance Agents & Brokers,2021,4,1.334575,1.26465,0.19944751659271168,1.1404,1.6686,1.229425,1.3698000000000001,1.54908,1.6088399999999998,40.62795,0.022075,0.9089
sic_major_group,65,Real Estate,2021,3,1.5981333333333334,1.4443,0.40716648792464366,1.1945,2.1556,1.3194,1.79995,2.0133400000000004,2.08447,54.5395,0.0,0.9074333333333334
sic_major_group,67,Holding & Investment Offices,2021,38,1.6225394736842105,1.6364999999999998,0.5161687022973226,0.8096,3.1859,1.25235,1.891125,2.3543700000000007,2.4574299999999996,77.86848684210527,0.0029289473684210527,0.9061473684210526
sic_major_group,70,Hotels & Lodging Places,2021,3,1.6972333333333331,1.6559,0.41857798423816905,1.2065,2.2293,1.4312,1.9425999999999999,2.11462,2.17196,67.41103333333334,0.0,0.9087333333333335
sic_major_group,73,Business Services,2021,44,1.5149249999999996,1.55405,0.5094244172347846,0.5455,2.6725,1.1245500000000002,1.7875,2.17453,2.380055,54.34393863636364,0.014020454545454546,0.9078295454545454
sic_major_group,79,Amusement & Recreation Services,2021,3,1.0629,1.3062,0.34443177360206867,0.5758,1.3067,0.9410000000000001,1.30645,1.3066,1.3066499999999999,33.3416,0.079,0.9054333333333333
sic_major_group,80,Health Services,2021,7,1.5502857142857143,1.3234,0.39048773322079955,1.1813,2.4069,1.3143,1.6559,2.00328,2.2050899999999993,67.00087142857143,0.0,0.9021714285714285
sic_major_group,13,Oil & Gas Extraction,2022,8,1.4039125000000001,1.46985,0.28410066630289693,0.8566,1.8115,1.28245,1.569875,1.682,1.74675,50.647337500000006,0.000125,0.9053125
sic_major_group,15,Building Construction,2022,5,1.5680999999999998,1.2335,0.7277708760317356,0.8781,2.9499,1.1809,1.5981,2.40918,2.67954,52.560300000000005,0.00654,0.9055
sic_major_group,16,Heavy Construction,2022,3,1.1525,1.2253,0.3187799345421018,0.7308,1.5014,0.9780500000000001,1.36335,1.44618,1.47379,42.536833333333334,0.03493333333333333,0.9065333333333334
sic_major_group,20,Food & Kindred Products,2022,10,1.3198800000000002,1.2169,0.47504779717413703,0.7549,2.446,1.03815,1.4310749999999999,1.8832299999999997,2.1646149999999995,39.893240000000006,0.00255,0.89983
sic_major_group,23,Apparel & Other Finished Products,2022,5,1.34702,1.4501,0.26770332384936874,0.9721,1.73,1.1267,1.4562,1.62048,1.6752399999999998,48.28314,0.0,0.9050799999999999
sic_major_group,25,Furniture & Fixtures,2022,5,1.53474,1.3642,0.6486220119607412,0.8091,2.4021,0.9186,2.1797,2.3131399999999998,2.35762,55.52814000000001,0.0015400000000000001,0.90678
sic_major_group,28,Chemicals & Allied Products,2022,33,1.5771151515151514,1.5209,0.6583359067634607,0.5244,3.5444,1.1045,1.8638,2.46424,2.79196,60.61982727272728,0.009603030303030304,0.9034484848484848
sic_major_group,30,Rubber & Miscellaneous Plastics,2022,4,1.2356500000000001,1.2566000000000002,0.18486395673575745,0.9813,1.4481,1.1022750000000001,1.389975,1.42485,1.436475,42.0411,2.5e-05,0.90625
sic_major_group,33,Primary Metal Industries,2022,7,1.259757142857143,1.1412,0.4068721766885336,0.6266,1.8002,1.00065,1.6245,1.78538,1.79279,42.84854285714285,0.03895714285714286,0.9021857142857144
sic_major_group,34,Fabricated Metal Products,2022,12,1.3371583333333332,1.3127,0.28084163229577547,0.8398,1.8461,1.1951749999999999,1.4777,1.72265,1.78219,41.289425,0.0005333333333333334,0.9033333333333333
sic_major_group,35,Industrial Machinery & Equipment,2022,28,1.4178964285714284,1.4757,0.39372958131378777,0.6201,2.3751,1.1281750000000001,1.669125,1.84158,1.99016,46.95893571428571,0.017475,0.9012999999999999
sic_major_group,36,Electronic & Electrical Equipment,2022,15,1.3995533333333334,1.2229,0.4743468110523729,0.523,2.2476,1.0688,1.79315,2.0530399999999998,2.16458,44.33333333333333,0.03817333333333333,0.9063866666666667
sic_major_group,37,Transportation Equipment,2022,16,1.40051875,1.3186499999999999,0.4196860883725329,0.9159,2.2363,1.029475,1.7516,1.9920499999999999,2.0892999999999997,46.772268749999995,0.00021875,0.907225
sic_major_group,38,Measuring & Analyzing Instruments,2022,21,1.582957142857143,1.3692,0.5730408990401898,0.8077,2.8818,1.1379,2.033,2.2308,2.7061,67.05474761904762,0.007066666666666668,0.9036809523809526
sic_major_group,44,Water Transportation,2022,3,1.5099666666666665,1.125,0.6018803886340062,1.045,2.3599,1.085,1.74245,2.11292,2.23641,60.074999999999996,0.007033333333333333,0.8912999999999999
sic_major_group,45,Transportation by Air,2022,4,1.2455500000000002,1.16185,0.37651515573745503,0.8179,1.8406,1.008625,1.398775,1.6638700000000002,1.7522349999999998,42.092724999999994,0.0003,0.90535
sic_major_group,47,Transportation Services,2022,3,1.7703333333333333,1.6277,0.5267913966225678,1.2084,2.4749,1.41805,2.0513,2.30546,2.39018,42.52066666666667,0.012133333333333335,0.9009666666666667
sic_major_group,48,Communications,2022,8,1.8443625,1.9297,0.5262633892299082,1.0724,2.6338,1.352125,2.25055,2.42023,2.5270149999999996,78.9229875,0.000875,0.90515
sic_major_group,49,"Electric, Gas & Sanitary Services",2022,21,1.228504761904762,1.1618,0.4635973637668898,0.4492,2.4307,1.0492,1.3808,1.7045,2.0394,62.986599999999996,3.3333333333333335e-05,0.9032761904761906
sic_major_group,50,Wholesale Trade - Durable Goods,2022,3,1.8043666666666667,1.7053,0.44498681129020246,1.3157,2.3921,1.5105,2.0487,2.25474,2.32342,60.750800000000005,9.999999999999999e-05,0.9038999999999998
sic_major_group,51,Wholesale Trade - Nondurable Goods,2022,5,1.65544,1.5957,0.13950319852963947,1.5114,1.9153,1.5833,1.6715,1.81778,1.8665399999999999,60.244319999999995,0.0,0.9105399999999999
sic_major_group,52,Building Materials & Hardware,2022,3,1.5309333333333333,1.5794,0.4169260312759993,0.9978,2.0156,1.2886,1.7974999999999999,1.92836,1.97198,39.519533333333335,0.033433333333333336,0.9106333333333333
sic_major_group,58,Eating & Drinking Places,2022,11,1.6351999999999998,1.5722,0.7477400581388258,0.8124,2.9888,0.95175,2.1224999999999996,2.8108,2.8998,60.89777272727272,0.00650909090909091,0.908427272727273
sic_major_group,59,Miscellaneous Retail,2022,4,1.9356,1.83155,0.6393967664916674,1.2168,2.8625,1.419225,2.347925,2.65667,2.7595849999999995,89.4838,0.0,0.90685
sic_major_group,60,Depository Institutions (Banks),2022,28,1.2824071428571426,1.2701,0.40809289464932536,0.5618,2.4404,1.0435,1.4270999999999998,1.7912100000000002,2.0072300000000003,67.59491785714286,0.0024785714285714285,0.9042535714285717
sic_major_group,61,Non-Depository Credit Institutions,2022,4,1.3976000000000002,1.21765,0.3316353645195277,1.1836,1.9715,1.2077499999999999,1.4075,1.7459000000000002,1.8586999999999998,44.041575,0.00195,0.9065749999999999
sic_major_group,62,Security & Commodity Brokers,2022,14,1.3511642857142856,1.40685,0.3393157118317959,0.7637,1.9632,1.115625,1.505925,1.8391000000000002,1.928165,55.04944999999999,0.002492857142857143,0.9073071428571428
sic_major_group,63,Insurance Carriers,2022,10,1.08071,1.1657000000000002,0.26890319986939537,0.5077,1.4701,0.9674499999999999,1.23005,1.3184500000000001,1.394275,42.26614,3.0000000000000004e-05,0.90245
sic_major_group,64,Insurance Agents & Brokers,2022,4,1.538475,1.4854,0.5133875357612415,0.8764,2.3067,1.257925,1.7659500000000001,2.0904000000000003,2.19855,61.6667,0.000175,0.909875
sic_major_group,65,Real Estate,2022,3,1.4882666666666668,1.5935,0.3154554837409269,1.0602,1.8111,1.3268499999999999,1.7023,1.76758,1.78934,52.35713333333333,0.0015666666666666667,0.9048333333333333
sic_major_group,67,Holding & Investment Offices,2022,38,1.5203131578947369,1.53375,0.4835373730567879,0.5859,2.8851,1.110575,1.847775,2.02015,2.2060199999999996,75.63607368421052,0.00125,0.9068657894736842
sic_major_group,70,Hotels & Lodging Places,2022,3,1.7843666666666669,1.4993,0.4339782969483869,1.4562,2.3976,1.47775,1.9484500000000002,2.21794,2.30777,68.96586666666666,3.3333333333333335e-05,0.907
sic_major_group,73,Business Services,2022,44,1.5963636363636362,1.6255000000000002,0.5242078465694296,0.5757,2.6386,1.253025,2.0607,2.20729,2.340285,63.189474999999995,0.02489090909090909,0.9075590909090908
sic_major_group,79,Amusement & Recreation Services,2022,3,1.3944999999999999,1.1091,0.5979756015089579,0.8478,2.2266,0.97845,1.66785,2.0031,2.1148499999999997,54.57096666666666,3.3333333333333335e-05,0.8979666666666667
sic_major_group,80,Health Services,2022,8,1.5154,1.5260500000000001,0.11188934265603671,1.3247,1.6905,1.436725,1.6000999999999999,1.63331,1.661905,57.329412500000004,0.0005875,0.8993374999999999
sic_major_group,13,Oil & Gas Extraction,2023,9,1.4258444444444445,1.3004,0.5692231726194161,0.5097,2.642,1.1145,1.5059,2.13016,2.3860799999999998,51.80152222222223,0.028555555555555556,0.9096666666666666
sic_major_group,15,Building Construction,2023,5,1.8015600000000003,1.3866,0.9501341896805946,0.8916,3.6057,1.2938,1.8301,2.8954600000000004,3.25058,59.041239999999995,0.0050999999999999995,0.8978400000000001
sic_major_group,16,Heavy Construction,2023,3,1.3483333333333334,1.6926,0.5627477903604381,0.5548,1.7976,1.1237,1.7451,1.7766000000000002,1.7871000000000001,43.314899999999994,0.1104,0.9033000000000001
sic_major_group,20,Food & Kindred Products,2023,10,1.4558000000000002,1.3735499999999998,0.4918419258257677,0.6907,2.3676,1.1406999999999998,1.68515,2.17509,2.2713449999999997,43.331669999999995,0.0010500000000000002,0.901
sic_major_group,23,Apparel & Other Finished Products,2023,5,1.5325399999999998,1.3961,0.3239453447728489,1.2351,2.1529,1.3516,1.527,1.90254,2.0277199999999995,51.89516,0.0,0.89814
sic_major_group,25,Furniture & Fixtures,2023,6,1.7332,1.74975,0.886700409758937,0.5444,3.0346,1.013625,2.351775,2.70325,2.868925,55.044966666666674,0.04558333333333333,0.9061666666666667
sic_major_group,28,Chemicals & Allied Products,2023,33,1.5252151515151517,1.3508,0.6247284205696114,0.4909,3.2216,1.1334,1.7936,2.3527,2.8073599999999996,57.833409090909086,0.0017242424242424244,0.906160606060606
sic_major_group,30,Rubber & Miscellaneous Plastics,2023,4,1.23455,1.24755,0.2321826059376542,0.8946,1.5485,1.1412,1.3409,1.46546,1.50698,43.973225,0.00125,0.906725
sic_major_group,33,Primary Metal Industries,2023,7,1.5826571428571428,1.603,0.29604525646858626,1.048,2.0201,1.4512,1.75255,1.9229,1.9714999999999998,56.45400000000001,0.00024285714285714289,0.9063142857142857
sic_major_group,34,Fabricated Metal Products,2023,13,1.4967230769230768,1.3671,0.42266008920398096,0.8021,2.3097,1.1661,1.7681,2.0510200000000003,2.1723,53.40469230769231,0.0005384615384615384,0.9086999999999998
sic_major_group,35,Industrial Machinery & Equipment,2023,28,1.4837928571428574,1.3985500000000002,0.44212418175421797,0.6344,2.4727,1.19815,1.75835,2.17977,2.229815,49.39758571428572,0.003846428571428571,0.904257142857143
sic_major_group,36,Electronic & Electrical Equipment,2023,15,1.4115799999999998,1.223,0.556144041533606,0.8732,3.1125,1.0737999999999999,1.6684999999999999,1.87042,2.307779999999999,44.671260000000004,0.005979999999999999,0.9039
sic_major_group,37,Transportation Equipment,2023,16,1.36003125,1.31365,0.3726508330843197,0.6501,2.0669,1.250175,1.6241,1.7913999999999999,1.97,47.07553125,0.0096875,0.905575
sic_major_group,38,Measuring & Analyzing Instruments,2023,21,1.5608571428571432,1.4948,0.4956131407722382,0.854,2.4809,1.0765,1.8617,2.2362,2.2814,62.2588380952381,0.001223809523809524,0.9075666666666665
sic_major_group,44,Water Transportation,2023,3,1.4362666666666666,1.4285,0.026898616238675822,1.4079,1.4724,1.4182000000000001,1.45045,1.46362,1.46801,45.24363333333334,0.0,0.8977666666666666
sic_major_group,45,Transportation by Air,2023,4,1.468525,1.4274,0.2749093611992869,1.1798,1.8395,1.21745,1.678475,1.77509,1.8072949999999999,52.959425,0.0001,0.9096749999999999
sic_major_group,47,Transportation Services,2023,3,1.8418333333333334,1.8899,0.08237480736784084,1.7259,1.9097,1.8079,1.8998,1.90574,1.9077199999999999,55.04526666666667,0.0,0.9015999999999998
sic_major_group,48,Communications,2023,8,1.8350875,1.8693,0.5497647438620905,0.8551,2.5652,1.527075,2.240025,2.48841,2.526805,73.0053125,2.5e-05,0.9013625000000001
sic_major_group,49,"Electric, Gas & Sanitary Services",2023,22,1.1779636363636363,1.0936,0.5297297420258531,0.2422,2.5058,0.777775,1.626,1.7830200000000003,1.852585,56.58322727272727,0.017563636363636365,0.9033136363636364
sic_major_group,50,Wholesale Trade - Durable Goods,2023,3,1.7064333333333332,1.6282,0.2651940966328039,1.4279,2.0632,1.52805,1.8457000000000001,1.9762000000000002,2.0197000000000003,47.74693333333334,3.3333333333333335e-05,0.9054666666666668
sic_major_group,51,Wholesale Trade - Nondurable Goods,2023,5,1.8201999999999998,1.7426,0.34142185635954825,1.2817,2.2122,1.6998,2.1647,2.1932,2.2027,75.82644,4e-05,0.91546
sic_major_group,52,Building Materials & Hardware,2023,3,1.6634000000000002,1.6847,0.26745961688947856,1.3257,1.9798,1.5052,1.8322500000000002,1.92078,1.95029,48.99876666666666,0.0,0.9106666666666667
sic_major_group,58,Eating & Drinking Places,2023,11,1.6851818181818181,1.6944,0.8994278209639542,0.6615,3.6,0.9651000000000001,1.8136,3.1246,3.3623000000000003,59.49326363636363,0.035281818181818185,0.9061363636363637
sic_major_group,59,Miscellaneous Retail,2023,4,1.62185,1.2584499999999998,0.7368882971658595,1.0828,2.8877,1.1497,1.7306,2.4248600000000002,2.6562799999999998,69.76599999999999,0.002325,0.9130499999999999
sic_major_group,60,Depository Institutions (Banks),2023,28,1.2749285714285716,1.2452999999999999,0.417636755067934,0.4104,2.6133,0.9839249999999999,1.5003250000000001,1.6908299999999998,1.73052,65.69657857142856,0.008903571428571429,0.904042857142857
sic_major_group,61,Non-Depository Credit Institutions,2023,4,1.220275,1.26,0.2225696562314819,0.922,1.4391,1.047625,1.4326500000000002,1.43652,1.43781,40.4632,0.008375,0.90855
sic_major_group,62,Security & Commodity Brokers,2023,14,1.1784285714285712,1.33465,0.2889671568796392,0.6699,1.5208,0.9366749999999999,1.414225,1.48099,1.506955,44.77136428571428,0.011285714285714286,0.9005714285714286
sic_major_group,63,Insurance Carriers,2023,10,0.96585,0.83475,0.41555162675653196,0.5752,1.9829,0.6681,1.180725,1.3626199999999997,1.6727599999999994,49.751870000000004,0.0008799999999999999,0.9038400000000001
sic_major_group,64,Insurance Agents & Brokers,2023,4,1.3626999999999998,1.44285,0.44830467876211144,0.6609,1.9042,1.2086999999999999,1.5968499999999999,1.78126,1.8427299999999998,44.613275,0.029275,0.9123
sic_major_group,65,Real Estate,2023,3,1.6277666666666668,1.6975,0.4036777124830594,1.1022,2.0836,1.39985,1.8905500000000002,2.00638,2.04499,73.62310000000001,3.3333333333333335e-05,0.9067666666666666
sic_major_group,67,Holding & Investment Offices,2023,38,1.5270105263157898,1.3933499999999999,0.6350466732907256,0.4256,3.6408,1.008275,1.9038,2.199930000000001,2.566985,80.7944105263158,0.0036526315789473687,0.9044736842105264
sic_major_group,70,Hotels & Lodging Places,2023,3,1.6796,1.738,0.419268346845629,1.1394,2.1614,1.4386999999999999,1.9497,2.07672,2.11906,78.43053333333334,0.0011666666666666668,0.9062333333333333
sic_major_group,73,Business Services,2023,44,1.6082113636363642,1.4968,0.5399760500648109,0.7492,2.8783,1.18885,1.9131500000000001,2.3726300000000005,2.562055,64.63103863636364,0.008027272727272727,0.9076045454545457
sic_major_group,79,Amusement & Recreation Services,2023,3,1.4246999999999999,1.3612,0.1432862170622143,1.2898,1.6231,1.3255,1.49215,1.57072,1.59691,51.5428,0.0,0.8994666666666666
sic_major_group,80,Health Services,2023,9,1.5407777777777778,1.625,0.5372210010327382,0.6877,2.6069,1.2554,1.7399,2.0165800000000003,2.31174,60.88731111111112,0.07347777777777778,0.8999
sic_major_group,13,Oil & Gas Extraction,2024,9,1.3022,1.4003,0.33437441090290787,0.7152,1.7389,1.1412,1.5286,1.67794,1.7084199999999998,41.37435555555555,0.009266666666666666,0.9024777777777777
sic_major_group,15,Building Construction,2024,5,1.6503599999999998,1.7301,0.5826453384349694,0.8695,2.366,1.1097,2.1765,2.2902,2.3281,61.55399999999999,0.02084,0.8905000000000001
sic_major_group,16,Heavy Construction,2024,3,1.5020333333333333,1.6215,0.5088794050547625,0.8277,2.0569,1.2246,1.8392,1.9698200000000001,2.01336,50.18443333333334,0.016066666666666667,0.9040666666666667
sic_major_group,20,Food & Kindred Products,2024,11,1.4777818181818183,1.2741,0.46502847775589723,0.7961,2.4786,1.2144499999999998,1.75225,2.0481,2.26335,42.050872727272726,0.0003090909090909091,0.9034636363636366
sic_major_group,23,Apparel & Other Finished Products,2024,5,1.42884,1.3632,0.17743910053874823,1.2371,1.6446,1.264,1.6353,1.6408800000000001,1.64274,56.943200000000004,0.0,0.89804
sic_major_group,25,Furniture & Fixtures,2024,6,1.5657666666666668,1.4779499999999999,0.6506181026958561,0.816,2.704,1.01745,1.91055,2.341,2.5225,49.73038333333334,0.0004,0.9073333333333333
sic_major_group,28,Chemicals & Allied Products,2024,33,1.7101454545454546,1.6192,0.5468940732242613,0.6698,3.0668,1.3629,2.0439,2.4589000000000003,2.6809999999999996,71.52527575757574,0.0004333333333333333,0.9068363636363637
sic_major_group,30,Rubber & Miscellaneous Plastics,2024,4,1.000575,0.9844499999999999,0.06644130398329036,0.9341,1.0993,0.94295,1.0420749999999999,1.0764099999999999,1.087855,24.7654,0.00795,0.9069
sic_major_group,33,Primary Metal Industries,2024,7,1.5284142857142857,1.5637,0.5032647029392086,0.6261,2.2064,1.2854,1.86595,2.05244,2.1294199999999996,60.382114285714295,0.0031857142857142856,0.9047571428571428
sic_major_group,34,Fabricated Metal Products,2024,13,1.5503153846153848,1.3965,0.37618736298685784,1.0329,2.2742,1.308,1.9048,2.06794,2.17298,55.83281538461537,0.002692307692307692,0.9090615384615385
sic_major_group,35,Industrial Machinery & Equipment,2024,28,1.4535357142857142,1.4824,0.3909996238711067,0.8682,2.2028,1.1161750000000001,1.7279,1.9597100000000003,2.15087,44.84383214285714,0.006367857142857142,0.9043642857142856
sic_major_group,36,Electronic & Electrical Equipment,2024,16,1.36856875,1.2938999999999998,0.5583253976387225,0.6045,2.7392,0.98235,1.540875,2.11005,2.460725,47.16834375,0.0036937500000000004,0.9024375
sic_major_group,37,Transportation Equipment,2024,16,1.4398374999999999,1.50015,0.3977296473029764,0.5934,2.2381,1.21265,1.6328999999999998,1.8837,2.0986,50.484025,0.023075000000000002,0.9030750000000001
sic_major_group,38,Measuring & Analyzing Instruments,2024,22,1.6861136363636362,1.66235,0.4310868930500023,0.8277,2.546,1.4053499999999999,2.002275,2.18746,2.31213,64.43673636363636,0.00013636363636363634,0.9072045454545455
sic_major_group,44,Water Transportation,2024,3,1.9665,2.0553,0.15026625258742127,1.7549,2.0893,1.9051,2.0723000000000003,2.0825,2.0859,68.455,0.0,0.9119666666666667
sic_major_group,45,Transportation by Air,2024,4,1.8147000000000002,1.7819500000000001,0.2794196217161565,1.4855,2.2094,1.5941,2.00255,2.12666,2.16803,73.950075,0.0,0.909525
sic_major_group,47,Transportation Services,2024,3,1.8196666666666668,1.6283,0.5523314966776947,1.2595,2.5712,1.4439000000000002,2.0997500000000002,2.38262,2.47691,64.51966666666667,0.0,0.9093666666666667
sic_major_group,48,Communications,2024,8,1.78685,1.8392499999999998,0.45132268112737256,0.8016,2.3361,1.639125,2.091675,2.26554,2.30082,91.2413875,2.5e-05,0.902925
sic_major_group,49,"Electric, Gas & Sanitary Services",2024,22,1.1270227272727273,1.0848,0.38800838783320857,0.4237,1.7667,0.939375,1.3296999999999999,1.69995,1.706465,56.09933181818181,0.0009409090909090908,0.9038090909090909
sic_major_group,50,Wholesale Trade - Durable Goods,2024,3,1.6274,1.8029,0.24996433078874802,1.2739,1.8054,1.5384,1.80415,1.8049,1.8051499999999998,41.59993333333333,6.666666666666667e-05,0.8991333333333333
sic_major_group,51,Wholesale Trade - Nondurable Goods,2024,5,1.8482399999999999,1.8494,0.3727845361599646,1.4186,2.3996,1.4716,2.102,2.28056,2.34008,68.94896,0.0,0.9169600000000001
sic_major_group,52,Building Materials & Hardware,2024,3,1.9392333333333334,1.6422,0.48944846738162556,1.5463,2.6292,1.5942500000000002,2.1357,2.4318,2.5305,70.21983333333334,0.0,0.9043666666666667
sic_major_group,58,Eating & Drinking Places,2024,11,1.699518181818182,1.3819,0.9177901966811189,0.6912,3.4421,1.0383499999999999,1.9845000000000002,3.4416,3.44185,81.45198181818182,0.016290909090909092,0.909
sic_major_group,59,Miscellaneous Retail,2024,4,1.741525,1.2675,0.9966076193141411,0.99,3.4411,1.05765,1.951375,2.8452100000000007,3.1431549999999993,79.587075,0.00105,0.9123
sic_major_group,60,Depository Institutions (Banks),2024,28,1.2590499999999998,1.2788,0.43304208596196025,0.4057,2.2443,0.96085,1.5438,1.7957,1.81849,63.063732142857134,0.006685714285714286,0.9036714285714285
sic_major_group,61,Non-Depository Credit Institutions,2024,4,1.6904,1.78735,0.28229995572086086,1.2185,1.9684,1.64465,1.8331,1.91428,1.9413399999999998,56.014475,0.000925,0.913175
sic_major_group,62,Security & Commodity Brokers,2024,14,1.0823500000000001,1.0825,0.2947991998196157,0.4885,1.5935,0.871075,1.259175,1.4891200000000002,1.555995,39.13008571428571,0.05322142857142857,0.9002571428571429
sic_major_group,63,Insurance Carriers,2024,10,1.0935099999999998,0.9762500000000001,0.5166231497910251,0.3889,2.4554,0.897875,1.17755,1.4234599999999995,1.9394299999999989,60.94435,0.03742,0.89731
sic_major_group,64,Insurance Agents & Brokers,2024,4,1.32125,1.2816999999999998,0.47098503957132226,0.6979,2.0237,1.111,1.4919499999999999,1.811,1.9173499999999997,45.203175,0.000875,0.91585
sic_major_group,65,Real Estate,2024,3,1.8209000000000002,1.5475,0.5090899789493668,1.3808,2.5344,1.46415,2.04095,2.3370200000000003,2.4357100000000003,60.596000000000004,0.0,0.9074
sic_major_group,67,Holding & Investment Offices,2024,38,1.498371052631579,1.4158,0.5169971627265599,0.6721,2.7658,1.0758999999999999,1.8845,2.2621,2.3406249999999997,74.9653710526316,0.0031078947368421055,0.9035605263157895
sic_major_group,70,Hotels & Lodging Places,2024,3,1.9996,1.7054,0.5535799370160254,1.5184,2.775,1.6118999999999999,2.2401999999999997,2.56108,2.66804,96.0421,0.0,0.9052333333333333
sic_major_group,73,Business Services,2024,45,1.6380666666666666,1.6211,0.4980219633710947,0.7511,3.0601,1.2968,1.9683,2.20008,2.4459599999999995,58.055748888888886,0.006753333333333334,0.9082666666666667
sic_major_group,79,Amusement & Recreation Services,2024,4,1.46085,1.4965,0.1791620007144372,1.2064,1.644,1.335925,1.621425,1.6349699999999998,1.6394849999999999,44.551475,2.5e-05,0.9072999999999999
sic_major_group,80,Health Services,2024,9,1.5433333333333337,1.5832,0.47223603796783187,0.8134,2.5947,1.3456,1.5958,2.02686,2.31078,61.33398888888889,0.02698888888888889,0.8993111111111111
